,reviews_per_month,demand,price,bedrooms,beds,room_type,minimum_nights,review_scores_rating,calculated_host_listings_count,accommodates,price_per_person,property_0,property_1,property_2,property_3,property_4,property_5,property_6,property_7,property_8,property_9,amenity_0,amenity_1,amenity_2,amenity_3,amenity_4,amenity_5,amenity_6,amenity_7,amenity_8,amenity_9,amenity_10,amenity_11,amenity_12,amenity_13,amenity_14,amenity_15,amenity_16,amenity_17,amenity_18,amenity_19
3737,7.17,0.8333333333333334,91.75,1.0,1.0,Entire home/apt,1,98.0,1,3,30.583333333333332,0.29891425662935556,-0.17801572628751508,0.1416000685894841,-0.02130635785961798,-0.6474328303413177,-0.06305204242981849,0.3244714760953368,-0.1901308495719119,-0.36774996144987865,0.2751915855217844,-0.08551236335757234,-0.0961507564393648,-0.28287728806246826,-0.11304509509021092,-0.09194773491740085,-0.012393527752939079,-0.05297526584970098,0.1747549675539612,-0.11265366894385168,0.003824519948539061,0.025693014830881176,-0.10038074205725961,0.23329859637377828,0.18900814400409505,-0.13362891083219813,0.15763044795087006,0.07943840260267848,-0.003219006842862753,-0.02581276110716452,-0.2363714887735725
3738,3.26,0.85,100.5,1.0,2.0,Entire home/apt,1,97.0,4,4,25.125,0.32457974390413935,0.3894825151797043,-0.1805825579956474,-0.4462825155896487,0.04570481518763854,-0.3420888753057632,0.17514305189888407,-0.438110612565191,-0.04463669252692938,0.0978886560258512,0.15504899249637494,0.13666135963481257,-0.34183716467322717,-0.06742950194477824,0.1501493845388205,0.1579862648025528,0.009193123712803883,0.05766939415071045,0.0731568837771481,0.1957749445514218,0.05787815553663878,0.33210958879775554,-0.11850456217280637,-0.04116150016654686,0.2717791348584942,-0.13403014420893022,0.155477592681496,0.3883232988587789,0.2483344739210656,-0.09257441430498117
3739,4.58,0.8666666666666667,157.25,2.0,2.0,Entire home/apt,2,92.0,1,5,31.45,0.29891425662935556,-0.17801572628751508,0.1416000685894841,-0.02130635785961798,-0.6474328303413177,-0.06305204242981849,0.3244714760953368,-0.1901308495719119,-0.36774996144987865,0.2751915855217844,-0.06576036252209608,-0.1914308262523713,-0.3166321537630684,-0.20887675172729986,0.1569334512824522,0.13107167320405277,-0.08336545236478812,-0.05877560639272556,0.24285109320829568,0.0028072363407479393,-0.05026524697028362,0.031171979238613246,-0.010110454224937443,-0.2277310960288024,0.2001161232344541,-0.09112230715766179,-0.17419298699049895,0.05303351321342116,-0.03911349968314711,0.049689858673924
3740,2.79,0.3583333333333333,64.75,1.0,1.0,Private room,1,97.0,1,2,32.375,0.04856211468323053,0.43122919063402637,0.06283670259836784,-0.051921453789387347,0.3711380070461609,0.03252525197071826,-0.38994534194501856,0.0879407730036831,-0.468193847700566,0.6326545672858197,-0.13048387953838758,-0.11278335958789684,-0.1064076843901594,-0.17010717331302602,0.22931807393368545,-0.09197733585620844,-0.22451150166164988,-0.10253071622818921,-0.16162925009356435,-0.1357425945487835,-0.012176244879650378,0.032886438852497285,0.006139144993600225,-0.028964791802574292,-0.05559924914879361,0.02941147279358247,-0.08087866332961587,0.10105387338339385,-0.07667327954216939,0.0023212143465242566
3741,0.41,0.0,356.75,1.0,6.0,Private room,1,95.0,12,6,59.458333333333336,-0.6818954061027381,0.29717435446628293,-0.015916755612882437,-0.48514669535886945,-0.7459508480929417,0.785185267245682,0.8676127598463689,-0.10225188974258821,-0.861945767464723,-1.0858900046579336,-0.22421237480804546,0.5770444486268591,0.7045377688547524,0.06135383549313019,-0.006870376488330545,-0.5308217249212892,0.24748875038444307,-0.49788979676643436,1.0608246926019458,0.09706356603487404,0.7785308968461527,0.041141564305880146,-0.2563912399857977,0.37364434328859264,0.17801405571921916,-0.08953266217642934,-0.05943219606459719,-0.830783855335635,0.0454899462642527,-0.19871306160124896
3742,2.61,0.058333333333333334,187.0,1.0,1.0,Private room,1,92.0,12,2,93.5,-0.6818954061027381,0.29717435446628293,-0.015916755612882437,-0.48514669535886945,-0.7459508480929417,0.785185267245682,0.8676127598463689,-0.10225188974258821,-0.861945767464723,-1.0858900046579336,0.058980324647955204,1.361107120030566,0.5649297824124655,-0.16704672956037567,-0.14662729464473984,0.2502564203728256,0.3303769765491847,-0.686819831728059,0.35193931287516755,-0.0189307715255001,-0.30678240176150817,-0.4621236786285298,0.048174726527297554,0.2749279160315334,0.1730812961316385,-0.18280128739056772,-0.0371224973775559,-0.7529475382746588,0.05192984357826374,-0.17761037687982056
3743,0.47,0.39166666666666666,58.0,1.0,1.0,Entire home/apt,1,80.0,13,2,29.0,4.630632234676881,1.3864546295309255,8.42215451916608,7.294551236926615,1.472019183096807,-1.537588956870065,-4.490101499525483,6.132999992069336,-1.264235023511995,5.476351496129744,-0.42096931157372136,-0.11191582754285688,0.05683942952593364,-0.2845433806939651,-0.0847122836287552,0.23278076127525918,0.008073122307380031,0.0811576360490299,-0.04928757252136977,0.08316717492309465,0.12983910774681784,-0.12841848953448742,-0.013036023041321204,0.1983239231870961,-0.12525839966601093,-0.08064861646738654,-0.1685069248410523,0.1434892268243531,-0.21248178850483437,-0.10080578293777652
3744,4.05,0.725,130.75,2.0,2.0,Entire home/apt,1,99.0,1,4,32.6875,-0.6931370120003191,1.0947467248438358,0.1022389274292215,-0.36501926497022896,1.1608616902531403,-0.15894962245619806,-0.35571771231064736,-0.01472462139311059,0.06868838972972331,0.19349395448012222,0.3660500925344622,0.6644906280623082,-0.020067064851808127,-0.18124603983056975,0.020540946118055754,0.13992707112514405,-0.17546626811957083,0.018122031042253756,-0.23238848013189903,0.23020055381413823,0.11868595797319163,0.001235148903061964,-0.25717273822464604,-0.2703587557655582,-0.02496863728045011,0.09889477147336292,0.03821771902693795,-0.11976502249016928,0.277582103030122,0.1746009323443667
3745,2.01,0.7916666666666666,173.25,2.0,6.0,Entire home/apt,3,96.0,1,5,34.65,0.6961792952954767,1.007593486699875,1.2559870242541378,1.6322629952233163,-1.1552415888134566,-0.9646362579539556,0.9464834553691595,-0.6997276710861913,0.7211957931184703,-0.586167378219767,0.4791790341225982,-0.20409502443387845,0.10675685545304446,0.004737767299921942,-0.11723915318954287,-0.38127842487692204,-0.18179742975344368,0.01565268869660566,-0.1521424417375757,0.1892577153042222,-0.049762686932929845,-0.1437984761734494,-0.12482965593479435,-0.020651587119161454,-0.08550357396133715,0.001521147267037621,-0.08010168549357422,-0.1981038035323251,0.07802263744235172,-0.1335803481617129
3746,1.04,0.44166666666666665,75.0,,1.0,Entire home/apt,30,97.0,1,2,37.5,0.29891425662935556,-0.17801572628751508,0.1416000685894841,-0.02130635785961798,-0.6474328303413177,-0.06305204242981849,0.3244714760953368,-0.1901308495719119,-0.36774996144987865,0.2751915855217844,-0.6189958921671732,0.13035452653548835,0.42943028867132693,0.1271475341651341,-0.4269317545240965,-0.31736589324142694,0.3890438412815606,0.14535467199223928,0.2395610555643058,0.06943314000046096,-0.1867737613175783,0.15755989901947748,-0.12379286601483207,-0.07399378503243803,-0.1480184533921486,0.0018638840395178878,0.11743635392196626,-0.09603566478342868,0.12085559201668351,0.06648336353282762
3747,1.39,0.21666666666666667,40.0,1.0,1.0,Private room,60,100.0,3,1,40.0,-0.7339620849353582,-1.0651838305517496,0.6183735939819571,1.8142342355314498,-1.6949148902565432,0.5438978218655506,-3.6870808755757514,-0.3240994037571946,1.0679115962061396,-0.6046709279309413,-0.5265921825405228,0.03700770346641351,0.39412322520827203,-0.11367758696685444,0.1601017435543102,-0.10569962405902958,-0.048565658476750366,-0.25419817917258314,0.030170481738778964,-0.004244517422417501,0.06437089618381674,0.015871774077347644,0.10422313557420285,-0.1277696280738548,-0.019521475186454317,-0.05545721798806808,-0.1707767812678174,0.14234150074928517,0.02219241073141603,-0.1077747189965989
