,longitude,latitude,reviews_per_month,bedrooms,beds,minimum_nights,review_scores_rating,calculated_host_listings_count,accommodates,price_per_person,housing_price,property_0,property_1,property_2,property_3,property_4,property_5,property_6,property_7,property_8,property_9,amenity_0,amenity_1,amenity_2,amenity_3,amenity_4,amenity_5,amenity_6,amenity_7,amenity_8,amenity_9,amenity_10,amenity_11,amenity_12,amenity_13,amenity_14,amenity_15,amenity_16,amenity_17,amenity_18,amenity_19,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room
0,-0.190315174165202,0.2995915512013226,-0.7293064824521438,2.8637170077125047,1.4893982437797435,1.383944176722335,0.5941089340792465,-0.12341052884579681,2.064187658768456,1.1359637052817428,0.9220927507606903,0.10457652732770313,0.012421928287732755,0.2519762695517478,0.30468520829740664,0.36557387077301756,0.42097544397762804,0.19420800218715864,-0.26434729083739383,0.011390668124965002,0.28206049983846715,-0.7467582979692259,-0.08599630590862667,-0.0074882559675297725,0.004477104217014927,-1.1196934795688793,1.3403231267258076,-0.1097761453948686,1.8489436830148134,0.20463563221821052,-0.3530354734053016,-0.8423511807402484,-0.25929183797223004,-0.18732795940040395,-0.6637984557252912,-0.49826727235426277,0.06388968605696037,0.38362815071862466,0.13975086573601464,-0.06784636629169717,-0.45758989067159445,1.0,0.0,0.0,0.0
1,-0.13241802321744206,0.12079142426836202,0.0026827893850395797,0.232798839763187,0.3904247823500299,-0.7562207808798852,-0.029541328213886067,-0.25002358517671386,0.30630460906877444,-0.3012603485649492,-0.5496819757989013,0.07588249479925067,-0.1501435239413255,-0.09877534338184879,0.091044282240905,-0.3172596137847823,-0.229738358769191,0.03974664683877948,0.18369188398880518,0.25867856120970045,0.24372967131059842,-0.6066827403280026,-0.5098079970191635,-0.6090875148992798,-0.9385530960713607,-0.5791795259630448,-0.8614072399608337,-0.2240747520900675,0.33854988963222465,-0.577786430734913,-0.80995281688229,0.8076181734605478,0.8530765463583088,-0.13745826374125744,0.21582591546581767,-0.35336332024679395,-1.6192234259490519,1.1132008336280794,-0.2655074279277293,0.028770169593869528,-0.7613749709175373,1.0,0.0,0.0,0.0
2,0.30236517930203444,-1.093535585079708,-0.007626918669005263,-0.6441738828865856,-0.15906194836482684,-0.7562207808798852,-0.029541328213886067,-0.37663664150763093,-0.39684861081109807,-0.41907797988396334,-0.02286012103489682,0.07588249479925067,-0.1501435239413255,-0.09877534338184879,0.091044282240905,-0.3172596137847823,-0.229738358769191,0.03974664683877948,0.18369188398880518,0.25867856120970045,0.24372967131059842,0.0390073772260784,-0.9011442234968107,-1.3863295383748433,1.4001792154211286,1.0495972513948508,-1.7951529117439462,-1.4200624473818857,0.4356712081369891,1.19336960145507,0.3133624106456575,-0.32181388159973356,0.7180010200247653,-0.5012215703884764,-0.2805259889855685,0.051708989663965595,0.27044039426035227,0.07050293589490406,-0.37582755701251014,0.5406155715318527,0.8670659214465835,1.0,0.0,0.0,0.0
3,-0.13064339790102447,-0.5254587677056549,1.4924356031945183,-0.6441738828865856,-0.15906194836482684,-0.7562207808798852,0.46937888162061997,-0.25002358517671386,-0.045272000871161816,-0.17645673590169855,-0.06174968863756859,0.07588249479925067,-0.1501435239413255,-0.09877534338184879,0.091044282240905,-0.3172596137847823,-0.229738358769191,0.03974664683877948,0.18369188398880518,0.25867856120970045,0.24372967131059842,0.3787474420945254,-0.6836292098567631,-0.5407586515743329,-0.5300618500930956,0.10958181942699906,-0.31063449337247095,-0.2819969712839121,-0.27831105028125236,-0.5503251484374115,-1.0142944086837087,-0.21524285672270183,-0.7507074071611519,-0.9637965042417466,-0.4522482836096922,-0.5098792162620088,0.07955554069027324,-0.40821569938190677,1.204144012003308,-0.28491140539117576,-2.0440143350783186,1.0,0.0,0.0,0.0
4,-0.29169064536483863,0.3878148795741826,-0.9355006435330404,1.1097715624129596,0.3904247823500299,1.383944176722335,0.5941089340792465,-0.37663664150763093,0.6578812190087107,0.11588455548549216,-0.3220098642428807,0.10457652732770313,0.012421928287732755,0.2519762695517478,0.30468520829740664,0.36557387077301756,0.42097544397762804,0.19420800218715864,-0.26434729083739383,0.011390668124965002,0.28206049983846715,-1.4278403825786232,0.09386428988424682,0.8310160158430946,-0.5733874391414606,-1.5570924994603959,-0.5882526951064706,0.9370133239424402,0.4380823888906991,0.7377634692102487,1.0609125205417602,1.4774167457336245,0.886990867055608,-0.10162125794838242,1.0130928097911125,0.5923913505715594,1.0196869474941876,-0.05531776002308029,-0.41942762294126434,-2.16977881759586,0.4198100205675992,1.0,0.0,0.0,0.0
5,0.22733180264272784,0.3448799504813954,-0.9251909354789956,-0.6441738828865856,-0.7085486790796836,1.457742968363791,0.5941089340792465,-0.3133301133421724,-0.7484252207510343,-0.04900977894603417,-0.5330193462106363,0.10457652732770313,0.012421928287732755,0.2519762695517478,0.30468520829740664,0.36557387077301756,0.42097544397762804,0.19420800218715864,-0.26434729083739383,0.011390668124965002,0.28206049983846715,-1.4841138479270926,0.15909733275910543,0.9758733452861924,-0.5740344207048298,-0.9807528903819756,-0.5195941293192224,0.7081753171183999,0.7520043472063836,0.08237625607801052,1.1797114538611957,0.8898482939657745,1.1938923274749618,0.2975115786437844,2.213262785686552,0.12518269846297858,0.24653617743529563,-0.04282966150172318,0.03847179319696511,-0.8186937521427865,0.305414094483605,1.0,0.0,0.0,0.0
6,2.2955466948316223,-0.33260142695122447,0.45115508973598983,-0.6441738828865856,-0.15906194836482684,-0.6824219892384293,0.46937888162061997,-0.3133301133421724,-0.39684861081109807,-0.6028533449755881,-0.7185602513168136,-0.33967634484607434,-0.3645799749732246,0.14641101101141105,-0.21558555407804908,-0.3453716286314268,-0.1266086025325697,-0.11665809613367817,-0.09061608064592516,-0.1975349463788082,-0.14752926567560531,-1.0453612583791987,0.032537872791174434,1.3602041754470449,-1.0065633822627216,1.4121193118248394,0.3594604408999652,-0.7846283562982833,-0.31482821189840715,-0.5614857840881846,0.37041085036710847,-0.18123810572693969,0.504539956637954,0.8321516437892815,0.34477805478000134,-0.4643807674363285,1.1413556422461424,1.0572517560158554,1.5702638190059237,-1.2127737447404308,0.13542416121014847,0.0,0.0,1.0,0.0
7,2.8541654702115347,-0.2356638981551287,-0.3787764086146193,-0.6441738828865856,-0.7085486790796836,-0.6086231975969735,-0.4037314855897656,-0.25002358517671386,-1.1000018306909707,-0.31334420818741215,0.46107313502525227,0.5528478432312218,-1.0958670544561138,0.9786663697011965,0.8130493883912837,0.07203026173374252,0.6572215595239504,-0.5615179405406275,1.4661447004847634,1.2103217065933904,-0.20980225827204882,-0.9223742657737262,-0.1513041858304854,0.3843550520804631,1.7531614236749216,1.0897877224737649,-0.6450953439517805,-1.6556501578350378,-0.26061345861497764,-0.30050206294339993,-1.2082753041415437,0.10751680447682722,1.0715834760402916,0.5795220160506299,-1.01857044481932,0.019343937486287807,0.4519603773293926,0.6026325288790447,-0.11026902939204936,-0.14275055155728078,-0.3551802736567482,0.0,0.0,1.0,0.0
8,0.8897661590324006,0.9457781358730049,-0.012781772696027685,-0.6441738828865856,-0.7085486790796836,-0.7562207808798852,0.5941089340792465,-0.37663664150763093,-0.7484252207510343,-0.03390495441795543,0.11860055488777943,2.2489958527737866,-0.4914284568326573,0.324948285570441,0.7803925924965643,-1.6380603417343294,-1.207510404894921,0.07072770269691246,0.035958660200761945,-0.4669914223969707,-1.109273994725915,0.2501293701575534,-0.6160392997171485,-0.1685387829491672,-0.24620640610453468,3.326221328983941,-0.04280296124062273,2.820256453230311,0.7629971668440904,0.7009066449147658,0.5619143585145355,-0.028415958846079253,0.25122751385929,-0.21396199507882377,-0.5173288624534071,0.875162777235676,0.6556658346386789,0.7169684760683892,-0.5285138720924171,-0.5539552302631726,0.18889957131780216,0.0,0.0,1.0,0.0
9,-0.6425673446429994,-0.02894016548627738,-0.7550807525872557,-0.6441738828865856,-0.7085486790796836,1.383944176722335,0.5941089340792465,-0.25002358517671386,-0.7484252207510343,-0.16229596290662474,-0.5825729967497977,0.49884248274411114,-0.14208464976737029,0.7103772571126925,-0.07318856157895923,-0.3006451204391232,-0.4672484811829392,-0.29481111357360096,-0.06621043989435074,-0.988463077242601,-0.3912202741395819,-0.9431179926314285,0.1568042221782667,0.5091492609897907,2.4664401200914132,0.13876347180363255,0.4128315790857315,-0.1027922819287129,-0.07788554705737288,0.2256686686474069,-0.23432431430322914,-0.9770205411973972,-0.7075497280139658,-0.3080780908191017,-0.8327804804323149,0.12166581784962686,-1.1546983277160696,0.19033641025788622,0.2575829877678218,0.02714697163433773,-0.17794128979998042,0.0,0.0,1.0,0.0
