,demand
651,0.8666666666666666
3668,0.35
1965,0.575
4151,0.325
4195,0.2833333333333333
1962,0.275
118,0.4666666666666667
2520,0.675
2297,0.42500000000000004
168,0.8666666666666667
2697,0.7333333333333334
1613,0.6833333333333333
835,0.775
1405,0.7083333333333334
2154,0.2583333333333333
962,0.8250000000000001
945,0.5583333333333333
462,0.20833333333333331
2230,0.11666666666666665
328,0.9083333333333334
3468,0.675
2619,0.21666666666666665
3592,0.24166666666666667
2295,0.6083333333333334
1360,0.75
2171,0.5416666666666666
367,0.4916666666666667
4001,0.575
3095,0.6916666666666668
3282,0.5333333333333333
3487,0.44999999999999996
2405,0.6833333333333333
2532,0.7166666666666667
1375,0.5416666666666667
3288,0.4083333333333333
772,0.24166666666666667
1284,0.03333333333333333
4010,0.05
1514,0.5333333333333333
4123,0.5833333333333333
3631,0.7583333333333334
498,0.8500000000000001
1414,0.016666666666666666
1234,0.5
2951,0.19166666666666665
435,0.4
1674,0.016666666666666666
1251,0.4666666666666666
365,0.5333333333333333
3677,0.6666666666666666
276,0.6166666666666667
3057,0.8833333333333334
1923,0.6083333333333334
3437,0.24166666666666664
3076,0.375
1506,0.5416666666666666
407,0.7583333333333333
3941,0.875
1644,0.35833333333333334
2177,0.2833333333333333
1991,0.45
1833,0.6916666666666667
4320,0.6916666666666667
2836,0.08333333333333334
844,0.35833333333333334
3639,0.7666666666666667
2470,0.9416666666666668
86,0.31666666666666665
3548,0.3916666666666666
2369,0.008333333333333333
2450,0.008333333333333333
2155,0.6166666666666667
4056,0.6416666666666667
3657,0.13333333333333333
855,0.5833333333333333
2118,0.5
78,0.5083333333333333
944,0.75
199,0.8583333333333334
3407,0.2583333333333333
3862,0.3583333333333333
801,0.058333333333333334
2784,0.325
3893,0.4166666666666667
2330,0.7083333333333334
2561,0.375
231,0.8333333333333334
1910,0.875
1904,0.24166666666666667
1033,0.9
3181,0.6333333333333333
2574,0.10833333333333332
1583,0.23333333333333334
2605,0.025
2414,0.8500000000000001
2283,0.5166666666666666
424,0.5666666666666667
392,0.5583333333333333
1143,0.5083333333333333
4115,0.4666666666666667
191,0.8
104,0.7166666666666666
3415,0.09166666666666666
3809,0.425
1872,0.22499999999999998
3717,0.6666666666666666
553,0.16666666666666666
3739,0.7833333333333332
2025,0.7583333333333333
1756,0.325
2471,0.35
2579,0.5333333333333333
3846,0.31666666666666665
2057,0.5
1787,0.6833333333333333
3523,0.7083333333333334
1587,0.8583333333333334
2787,0.6416666666666667
1731,0.008333333333333333
3403,0.475
2825,0.025
2821,0.008333333333333333
2800,0.07500000000000001
2042,0.775
2290,0.225
702,0.4916666666666667
2505,0.7249999999999999
2135,0.2
3895,0.2833333333333333
994,0.5166666666666666
464,0.8333333333333333
2034,0.725
2274,0.6416666666666667
3962,0.475
2499,0.5083333333333333
2647,0.20833333333333331
1236,0.22500000000000003
2792,0.36666666666666664
2475,0.19166666666666668
212,0.7666666666666667
1036,0.08333333333333334
4275,0.4833333333333333
900,0.016666666666666666
1446,0.175
1849,0.24166666666666667
3940,0.25833333333333336
2146,0.7083333333333334
660,0.65
1614,0.025
741,0.6416666666666666
4066,0.41666666666666663
3574,0.7
1754,0.23333333333333334
3116,0.475
3900,0.5333333333333333
1206,0.625
509,0.2916666666666667
3298,0.5083333333333333
597,0.7333333333333334
2127,0.049999999999999996
2242,0.25
3659,0.65
981,0.5583333333333333
2090,0.5416666666666666
4075,0.6416666666666666
518,0.725
2023,0.08333333333333334
767,0.08333333333333333
4238,0.8166666666666668
1726,0.525
1651,0.625
3899,0.5833333333333334
3206,0.375
2446,0.8999999999999999
3186,0.5083333333333333
421,0.26666666666666666
123,0.7583333333333333
3184,0.5916666666666667
3626,0.75
1244,0.44166666666666665
819,0.5833333333333333
1403,0.55
1382,0.48333333333333334
100,0.7916666666666667
4071,0.775
1575,0.36666666666666664
1638,0.2
1795,0.6333333333333333
1283,0.008333333333333333
4189,0.5
3511,0.44999999999999996
4044,0.4833333333333333
1103,0.016666666666666666
2138,0.18333333333333332
3396,0.4083333333333333
1517,0.625
3693,0.39999999999999997
2194,0.3666666666666667
1352,0.7083333333333333
2086,0.43333333333333335
3833,0.3
3119,0.31666666666666665
3559,0.3
982,0.25833333333333336
456,0.8083333333333333
2688,0.5083333333333333
4037,0.21666666666666667
1950,0.5916666666666667
4022,0.925
3274,0.4916666666666667
3588,0.3916666666666666
381,0.8666666666666667
641,0.375
2268,0.275
2829,0.8416666666666667
1953,0.175
1490,0.6833333333333333
2091,0.47500000000000003
1010,0.5666666666666667
286,0.7083333333333333
4345,0.15000000000000002
662,0.85
2536,0.6666666666666666
2111,0.8250000000000001
4147,0.16666666666666669
3268,0.7083333333333333
1884,0.5416666666666666
3454,0.21666666666666665
3612,0.7666666666666666
3502,0.225
3346,0.35833333333333334
2555,0.11666666666666667
2594,0.6833333333333333
3240,0.8333333333333334
845,0.6
542,0.825
2019,0.9000000000000001
91,0.19166666666666665
2781,0.7000000000000001
2948,0.5833333333333333
4045,0.3416666666666667
2304,0.725
1979,0.8083333333333333
1196,0.4166666666666667
2426,0.5833333333333333
1102,0.7333333333333334
3825,0.4833333333333334
4025,0.6499999999999999
2607,0.3333333333333333
2238,0.7
3906,0.825
3583,0.7333333333333334
3684,0.05
3750,0.25
1048,0.16666666666666666
3275,0.675
1960,0.175
2153,0.49166666666666664
898,0.8
1459,0.35
4024,0.2833333333333333
237,0.8333333333333334
3620,0.7416666666666666
2211,0.05
1133,0.4083333333333333
3012,0.6416666666666667
1805,0.008333333333333333
3155,0.6083333333333334
163,0.7333333333333334
3673,0.25
4070,0.8166666666666668
252,0.5249999999999999
2542,0.35
3002,0.32499999999999996
2425,0.3666666666666667
3411,0.5416666666666667
1791,0.775
2986,0.575
1811,0.44999999999999996
4051,0.5166666666666666
3448,0.25
930,0.025
2355,0.3833333333333333
4110,0.36666666666666664
2749,0.7333333333333334
2124,0.8083333333333333
2578,0.6833333333333333
3683,0.8
3988,0.3833333333333333
3925,0.7333333333333334
1452,0.675
593,0.6916666666666667
41,0.55
560,0.48333333333333334
2223,0.4166666666666667
2303,0.44166666666666665
243,0.45
1339,0.7583333333333333
2112,0.4916666666666667
2882,0.375
1442,0.625
261,0.09166666666666666
2101,0.21666666666666667
1689,0.7166666666666667
1725,0.6666666666666666
4296,0.20833333333333337
834,0.09166666666666667
1866,0.6583333333333333
2010,0.6833333333333333
340,0.39166666666666666
1601,0.15
4078,0.7166666666666667
480,0.575
3615,0.175
3970,0.4
2307,0.625
3021,0.5166666666666666
1766,0.35
3702,0.75
2181,0.6000000000000001
2897,0.375
3527,0.5499999999999999
3617,0.5333333333333333
1271,0.27499999999999997
2331,0.875
3742,0.8416666666666668
2342,0.7333333333333333
347,0.7416666666666667
2942,0.8
3944,0.275
3889,0.275
1423,0.8666666666666667
3986,0.55
632,0.20833333333333337
2436,0.9166666666666666
2789,0.6000000000000001
4185,0.15
2736,0.32499999999999996
1465,0.7583333333333334
2232,0.8083333333333333
115,0.016666666666666666
3816,0.6333333333333333
1494,0.55
1232,0.7833333333333333
2176,0.7583333333333333
1153,0.03333333333333333
2920,0.45833333333333337
57,0.13333333333333333
3365,0.8083333333333333
4298,0.47500000000000003
1735,0.675
2706,0.3666666666666667
4338,0.11666666666666667
3647,0.75
707,0.5333333333333333
1093,0.7666666666666666
3209,0.5
1376,0.22500000000000003
72,0.6833333333333333
1922,0.6583333333333333
2402,0.6666666666666667
1764,0.425
743,0.36666666666666664
2182,0.43333333333333335
1005,0.016666666666666666
1190,0.05
1125,0.625
1241,0.43333333333333335
4205,0.775
2651,0.7333333333333334
998,0.6583333333333334
1577,0.6166666666666667
4166,0.13333333333333333
1826,0.7583333333333333
2500,0.5166666666666666
4339,0.375
3442,0.7083333333333334
440,0.65
1100,0.5583333333333333
3818,0.058333333333333334
649,0.5333333333333333
1546,0.23333333333333334
2694,0.075
2413,0.5083333333333333
630,0.2833333333333334
672,0.6583333333333333
1249,0.6749999999999999
482,0.9000000000000001
1584,0.6083333333333334
3950,0.44166666666666665
1462,0.39999999999999997
2980,0.55
3023,0.24166666666666667
49,0.025
3366,0.425
2314,0.225
858,0.058333333333333334
1072,0.03333333333333333
719,0.65
1660,0.016666666666666666
1656,0.016666666666666666
2683,0.5666666666666667
4188,0.75
4326,0.8
2835,0.06666666666666667
3706,0.30833333333333335
4134,0.05
1385,0.375
2909,0.9500000000000001
1399,0.8500000000000001
1195,0.5916666666666667
1408,0.049999999999999996
4333,0.3666666666666667
1798,0.6166666666666667
1475,0.8083333333333333
2437,0.9083333333333333
4050,0.05
2696,0.058333333333333334
2406,0.5583333333333333
3371,0.5666666666666667
1286,0.18333333333333332
349,0.16666666666666666
3285,0.8166666666666667
2367,0.175
1681,0.6083333333333333
1443,0.5666666666666667
2462,0.625
1671,0.7416666666666667
1179,0.41666666666666663
3597,0.8166666666666668
3640,0.3583333333333334
2748,0.5333333333333333
1916,0.7583333333333333
1357,0.2
1825,0.5
786,0.4
469,0.7833333333333333
140,0.7833333333333333
788,0.7666666666666667
323,0.6
3438,0.7833333333333333
714,0.008333333333333333
3725,0.24166666666666664
4187,0.6666666666666667
3607,0.7416666666666667
3898,0.8250000000000001
2282,0.36666666666666664
406,0.5083333333333334
2554,0.2833333333333333
1004,0.8083333333333333
890,0.35833333333333334
4088,0.6416666666666666
2987,0.6
4202,0.6749999999999999
4307,0.2916666666666667
303,0.625
3767,0.31666666666666665
2846,0.08333333333333334
664,0.575
1177,0.20833333333333331
1947,0.8166666666666667
3477,0.625
2132,0.2583333333333333
4094,0.025
961,0.5583333333333333
2009,0.48333333333333334
2149,0.8
3126,0.7333333333333334
3462,0.575
304,0.6166666666666667
3878,0.4
1496,0.8166666666666667
916,0.03333333333333333
3211,0.5666666666666667
2827,0.6583333333333334
1624,0.5916666666666667
2910,0.9333333333333333
821,0.65
2576,0.6583333333333333
1354,0.45
3735,0.35000000000000003
3793,0.275
1000,0.6833333333333333
18,0.26666666666666666
1637,0.8666666666666667
1667,0.025
493,0.7000000000000001
3125,0.31666666666666665
3259,0.3333333333333333
687,0.4166666666666667
2834,0.058333333333333334
1608,0.44999999999999996
4346,0.20833333333333331
2584,0.7333333333333333
1009,0.125
3937,0.26666666666666666
1327,0.2916666666666667
1677,0.10833333333333334
1999,0.7250000000000001
1310,0.4666666666666667
1987,0.14166666666666666
3618,0.6083333333333333
344,0.016666666666666666
3123,0.025
986,0.8916666666666667
2922,0.6083333333333334
3410,0.31666666666666665
3028,0.11666666666666667
3910,0.44166666666666665
1142,0.9416666666666668
1198,0.7833333333333334
85,0.6416666666666666
1518,0.41666666666666663
3172,0.05
1381,0.75
4177,0.5333333333333334
1014,0.8416666666666668
128,0.8333333333333334
1364,0.8833333333333333
2758,0.8166666666666668
2366,0.3416666666666667
891,0.21666666666666667
3632,0.6333333333333333
1359,0.5666666666666667
307,0.25833333333333336
1661,0.4083333333333334
3771,0.475
1317,0.21666666666666667
3392,0.4666666666666667
3321,0.7250000000000001
1208,0.29166666666666663
3728,0.35000000000000003
3372,0.675
2318,0.8166666666666667
1239,0.6083333333333333
2289,0.65
275,0.4666666666666667
489,0.5583333333333333
3649,0.6833333333333332
1229,0.06666666666666667
3830,0.625
3070,0.7666666666666666
2634,0.4583333333333333
3199,0.33333333333333337
1058,0.016666666666666666
2166,0.5916666666666667
281,0.2583333333333333
2716,0.7
1316,0.7583333333333333
968,0.6916666666666667
2971,0.8333333333333334
2665,0.65
4052,0.8
619,0.8916666666666667
2453,0.625
1742,0.1
4138,0.16666666666666666
3063,0.016666666666666666
1847,0.6583333333333334
1579,0.4583333333333333
1655,0.625
2212,0.13333333333333333
2020,0.20833333333333331
1956,0.85
1307,0.6
2003,0.058333333333333334
575,0.5583333333333333
1706,0.025
4190,0.55
2640,0.2
3417,0.025
861,0.06666666666666667
1801,0.825
1628,0.6583333333333333
1993,0.1
269,0.27499999999999997
629,0.5
2334,0.7083333333333334
300,0.23333333333333334
459,0.30833333333333335
1447,0.725
1472,0.7833333333333333
2046,0.8916666666666667
3271,0.4583333333333333
2857,0.4083333333333333
2113,0.4916666666666667
3404,0.5750000000000001
3169,0.5083333333333333
4018,0.016666666666666666
2905,0.26666666666666666
2008,0.5416666666666667
4268,0.4
503,0.016666666666666666
2577,0.025
4153,0.8416666666666667
380,0.8666666666666667
3965,0.3416666666666667
1525,0.3083333333333333
3221,0.7333333333333333
2340,0.025
374,0.8
2473,0.5166666666666667
3399,0.23333333333333334
939,0.21666666666666667
2921,0.45
3187,0.016666666666666666
2147,0.775
2899,0.025
2068,0.75
529,0.775
2833,0.7916666666666666
636,0.5416666666666666
1269,0.15833333333333333
185,0.09999999999999999
3517,0.5333333333333334
2408,0.08333333333333333
2627,0.7916666666666666
1797,0.6666666666666667
1441,0.7583333333333334
2648,0.24166666666666667
1535,0.4083333333333333
1273,0.6833333333333332
607,0.5750000000000001
1712,0.041666666666666664
2199,0.29166666666666663
955,0.6166666666666667
2954,0.1
2566,0.825
403,0.09166666666666667
2071,0.13333333333333333
4276,0.5166666666666666
1977,0.016666666666666666
158,0.375
1748,0.21666666666666667
2691,0.35
902,0.016666666666666666
352,0.11666666666666665
1230,0.2833333333333334
4033,0.08333333333333334
2140,0.025
444,0.5666666666666667
4301,0.875
754,0.625
1737,0.44166666666666665
4331,0.16666666666666666
311,0.48333333333333334
548,0.016666666666666666
3065,0.31666666666666665
3344,0.7666666666666667
306,0.7500000000000001
2335,0.6666666666666667
694,0.6416666666666666
2356,0.125
1927,0.058333333333333334
3551,0.35
749,0.7833333333333334
2464,0.5583333333333333
1266,0.625
2493,0.4166666666666667
2686,0.6833333333333333
3098,0.2833333333333333
970,0.875
13,0.03333333333333333
873,0.23333333333333334
808,0.8
514,0.041666666666666664
3700,0.5833333333333333
409,0.7250000000000001
2588,0.24166666666666667
3972,0.22499999999999998
207,0.11666666666666667
2564,0.4833333333333333
458,0.7250000000000001
4076,0.8416666666666667
2430,0.25
4198,0.6083333333333333
4081,0.6833333333333332
3233,0.03333333333333333
3931,0.44166666666666665
1883,0.4083333333333334
1713,0.14166666666666666
3001,0.6
3466,0.30833333333333335
552,0.058333333333333334
1439,0.35833333333333334
2270,0.23333333333333334
4158,0.8833333333333333
1925,0.008333333333333333
634,0.008333333333333333
4180,0.09166666666666667
316,0.058333333333333334
3257,0.23333333333333334
4085,0.6083333333333333
1328,0.6666666666666667
427,0.55
2562,0.049999999999999996
105,0.8416666666666668
142,0.9166666666666667
2169,0.75
2529,0.2833333333333333
3794,0.6166666666666667
2241,0.5
2591,0.7166666666666667
2163,0.13333333333333333
1949,0.8083333333333333
1768,0.675
2272,0.3583333333333333
1,0.30833333333333335
4080,0.5916666666666667
4310,0.45000000000000007
1951,0.26666666666666666
3101,0.13333333333333333
3378,0.29166666666666663
2653,0.058333333333333334
1109,0.41666666666666663
3129,0.5666666666666667
591,0.21666666666666667
1695,0.4416666666666666
3326,0.7916666666666666
1576,0.8583333333333333
4208,0.5583333333333333
213,0.20833333333333331
778,0.8583333333333334
4229,0.6666666666666666
3167,0.3
2043,0.06666666666666667
3811,0.35000000000000003
2668,0.016666666666666666
3469,0.825
1567,0.016666666666666666
4136,0.25
4104,0.9083333333333333
2728,0.05
4283,0.5499999999999999
1343,0.23333333333333334
2013,0.6833333333333333
273,0.4666666666666666
71,0.26666666666666666
1087,0.7333333333333334
394,0.16666666666666669
583,0.6166666666666667
1367,0.6166666666666667
4337,0.10833333333333334
3564,0.35833333333333334
3936,0.4916666666666667
4164,0.825
3027,0.19166666666666668
2689,0.2833333333333333
1763,0.6416666666666667
3482,0.2583333333333333
1259,0.6083333333333333
3799,0.8750000000000001
2253,0.05
526,0.08333333333333333
377,0.8833333333333333
1559,0.26666666666666666
2955,0.55
1963,0.9166666666666667
4119,0.041666666666666664
348,0.16666666666666669
4209,0.7
2246,0.008333333333333333
3188,0.5916666666666666
1709,0.21666666666666667
1050,0.525
590,0.03333333333333333
519,0.8
3731,0.25833333333333336
3133,0.39999999999999997
2477,0.7916666666666666
1083,0.49999999999999994
4261,0.125
4155,0.4
1294,0.38333333333333336
1809,0.55
791,0.5
792,0.7666666666666666
3239,0.21666666666666667
1980,0.4083333333333333
2962,0.625
2570,0.3416666666666667
1530,0.8166666666666667
1410,0.5166666666666666
3660,0.8166666666666667
3666,0.7250000000000001
83,0.04166666666666667
3629,0.25
2350,0.5083333333333333
20,0.09166666666666666
3194,0.049999999999999996
1562,0.38333333333333336
973,0.41666666666666663
1710,0.09166666666666666
3014,0.8583333333333334
1098,0.35
4146,0.4666666666666667
886,0.42500000000000004
2798,0.85
3873,0.4083333333333333
3570,0.5499999999999999
3901,0.6916666666666667
737,0.23333333333333334
1453,0.35
3007,0.8333333333333333
4087,0.7
2506,0.7583333333333333
2126,0.25
906,0.6833333333333332
2778,0.55
3395,0.16666666666666669
2507,0.75
2428,0.7333333333333334
947,0.65
2889,0.008333333333333333
3079,0.825
715,0.8499999999999999
3180,0.33333333333333337
686,0.35
3952,0.3333333333333333
2353,0.75
2257,0.6083333333333333
3405,0.8083333333333333
21,0.5166666666666667
885,0.03333333333333333
3524,0.058333333333333334
917,0.625
2852,0.3666666666666667
3911,0.6583333333333333
3836,0.25833333333333336
2917,0.2833333333333334
1265,0.3416666666666667
483,0.3583333333333333
3458,0.5166666666666666
4004,0.3333333333333333
277,0.5416666666666666
988,0.3083333333333333
2084,0.05
1245,0.85
2382,0.7083333333333334
571,0.7
1435,0.4
993,0.025
4240,0.4666666666666667
3227,0.8166666666666667
585,0.43333333333333335
4335,0.6916666666666667
2514,0.23333333333333334
1349,0.3666666666666667
1007,0.22500000000000003
674,0.4
2412,0.30833333333333335
447,0.03333333333333333
4121,0.14166666666666666
3463,0.525
2064,0.31666666666666665
3661,0.7416666666666667
2893,0.08333333333333333
1690,0.6583333333333333
3821,0.375
1247,0.2916666666666667
1985,0.45833333333333337
294,0.8833333333333333
1547,0.55
2012,0.23333333333333334
588,0.6833333333333333
2403,0.9
2129,0.23333333333333334
3540,0.20833333333333334
3390,0.19166666666666665
425,0.18333333333333332
2582,0.03333333333333333
1054,0.20833333333333334
3853,0.6333333333333333
556,0.4083333333333334
3490,0.7833333333333333
2985,0.5083333333333333
4102,0.7499999999999999
3215,0.9166666666666667
4100,0.6916666666666665
3127,0.3166666666666667
1193,0.7333333333333334
1716,0.65
2604,0.725
3138,0.8666666666666667
1704,0.85
2618,0.6166666666666667
2400,0.375
2139,0.22499999999999998
2383,0.31666666666666665
2844,0.8416666666666668
1285,0.8833333333333334
2880,0.875
2913,0.85
3695,0.5833333333333333
2087,0.7333333333333333
1889,0.8583333333333334
1591,0.5666666666666667
4086,0.475
2162,0.15833333333333333
2396,0.008333333333333333
3865,0.4083333333333333
2271,0.44166666666666665
3727,0.13333333333333333
1137,0.09166666666666666
2952,0.24166666666666667
972,0.24166666666666664
795,0.6916666666666667
1711,0.6166666666666667
3824,0.2916666666666667
453,0.6416666666666667
913,0.8
3089,0.24166666666666667
1199,0.5083333333333333
1274,0.5833333333333334
2375,0.5583333333333333
37,0.21666666666666667
974,0.775
983,0.4833333333333333
3081,0.6833333333333333
1418,0.13333333333333333
1560,0.5166666666666666
39,0.8416666666666667
1486,0.7583333333333333
2944,0.125
169,0.24166666666666667
1355,0.03333333333333333
2765,0.44166666666666665
4131,0.15000000000000002
3107,0.7666666666666667
2682,0.5416666666666667
3179,0.016666666666666666
1640,0.8416666666666667
1290,0.2583333333333333
1380,0.8333333333333333
1933,0.1
579,0.43333333333333335
3260,0.5833333333333333
2030,0.04166666666666667
892,0.23333333333333334
780,0.7333333333333334
159,0.09166666666666666
2,0.08333333333333334
3162,0.8666666666666667
3814,0.35833333333333334
849,0.6333333333333333
2466,0.7166666666666667
2780,0.03333333333333333
1596,0.7083333333333334
1776,0.5833333333333333
1913,0.8916666666666666
1043,0.22500000000000003
1544,0.7999999999999999
3904,0.8583333333333333
53,0.48333333333333334
1796,0.05
1911,0.22499999999999998
3276,0.44166666666666665
2553,0.7083333333333333
3093,0.6499999999999999
3593,0.7499999999999999
824,0.09166666666666666
4120,0.7749999999999999
1389,0.5916666666666667
3789,0.825
4315,0.3666666666666667
1607,0.4333333333333333
1594,0.016666666666666666
771,0.75
2611,0.4083333333333333
2273,0.06666666666666667
1868,0.7666666666666666
1085,0.825
3946,0.45
1325,0.6333333333333333
1463,0.85
806,0.11666666666666667
3949,0.43333333333333335
2863,0.8833333333333334
2108,0.2833333333333333
3281,0.225
4309,0.7333333333333333
2234,0.46666666666666673
963,0.016666666666666666
398,0.2833333333333333
2632,0.825
4220,0.2916666666666667
704,0.10833333333333332
431,0.4916666666666667
292,0.21666666666666667
4233,0.75
145,0.5166666666666667
3158,0.8666666666666667
2033,0.8500000000000001
3246,0.85
1165,0.8166666666666667
2050,0.025
2624,0.31666666666666665
3528,0.5416666666666667
339,0.225
3355,0.725
265,0.016666666666666666
2424,0.6833333333333333
3590,0.7583333333333333
1771,0.7583333333333333
271,0.25
696,0.2916666666666667
747,0.41666666666666663
244,0.5916666666666667
317,0.5583333333333333
476,0.6333333333333334
2032,0.8333333333333334
3932,0.5666666666666667
3229,0.24166666666666667
813,0.7416666666666667
1914,0.55
3905,0.4083333333333333
1297,0.10833333333333334
1804,0.4833333333333333
3329,0.325
250,0.8833333333333333
2461,0.25
545,0.7166666666666667
738,0.016666666666666666
310,0.5083333333333333
1131,0.7
1449,0.7666666666666666
4278,0.20833333333333331
15,0.24166666666666667
2769,0.125
4072,0.375
3238,0.3416666666666667
2544,0.025
3712,0.6083333333333334
363,0.45
182,0.7749999999999999
1194,0.55
2858,0.6833333333333333
1121,0.20833333333333334
2235,0.30000000000000004
2667,0.6416666666666667
1182,0.7166666666666667
3375,0.7416666666666667
614,0.8666666666666667
1466,0.8666666666666666
401,0.41666666666666663
934,0.175
2419,0.5833333333333334
3047,0.5583333333333333
2641,0.9333333333333332
3038,0.8
726,0.39999999999999997
826,0.7083333333333333
1521,0.025
4129,0.16666666666666669
136,0.4666666666666667
628,0.5416666666666666
334,0.8166666666666665
390,0.275
3538,0.75
1817,0.18333333333333332
400,0.7666666666666666
710,0.55
1039,0.25
3020,0.9166666666666666
3998,0.6749999999999999
1561,0.425
4174,0.05
3880,0.5833333333333334
1112,0.8416666666666668
2513,0.44999999999999996
1223,0.36666666666666664
3105,0.6666666666666666
2421,0.30833333333333335
1508,0.475
1750,0.55
4267,0.7083333333333334
1799,0.55
338,0.775
215,0.5499999999999999
1341,0.016666666666666666
3872,0.575
1520,0.7333333333333334
2984,0.35000000000000003
2867,0.016666666666666666
3111,0.8750000000000001
2322,0.5166666666666666
2571,0.75
101,0.45
3300,0.775
171,0.675
107,0.8416666666666667
3740,0.6666666666666666
4341,0.7999999999999999
3533,0.275
3075,0.75
3312,0.725
3131,0.09166666666666667
3082,0.6166666666666667
3452,0.5249999999999999
3656,0.425
3969,0.675
1040,0.23333333333333334
3220,0.6416666666666666
2760,0.6166666666666667
2120,0.21666666666666667
1524,0.39166666666666666
3945,0.46666666666666673
2248,0.30000000000000004
481,0.7083333333333333
3277,0.8916666666666667
3401,0.7583333333333333
1762,0.016666666666666666
3761,0.2833333333333333
3916,0.175
3189,0.7833333333333333
4318,0.7333333333333334
405,0.13333333333333333
757,0.44166666666666665
2711,0.5416666666666666
2670,0.075
3015,0.5583333333333333
97,0.925
1333,0.5333333333333333
3667,0.24166666666666667
2791,0.025
2854,0.058333333333333334
186,0.6166666666666667
3029,0.65
3780,0.5083333333333333
2058,0.7166666666666667
3241,0.875
148,0.23333333333333334
28,0.35
3151,0.008333333333333333
3033,0.2583333333333333
692,0.5750000000000001
2866,0.008333333333333333
1386,0.05
1845,0.2833333333333333
3557,0.29166666666666663
1599,0.7083333333333333
3451,0.575
701,0.45
1708,0.09166666666666667
454,0.09166666666666667
2868,0.058333333333333334
2040,0.1
3224,0.175
2315,0.6166666666666667
609,0.35
167,0.15833333333333333
730,0.058333333333333334
4242,0.5833333333333334
2074,0.5
3121,0.058333333333333334
1622,0.8916666666666666
587,0.5750000000000001
1401,0.26666666666666666
1700,0.875
3357,0.75
3628,0.175
1379,0.3333333333333333
2089,0.7166666666666666
2175,0.6666666666666667
3443,0.23333333333333334
3317,0.6166666666666667
2963,0.26666666666666666
2657,0.8500000000000001
3741,0.20833333333333331
441,0.24166666666666667
3064,0.37500000000000006
2051,0.7416666666666667
2541,0.4083333333333334
1301,0.85
3914,0.4583333333333333
1304,0.725
236,0.8500000000000001
2599,0.05
520,0.5583333333333333
2573,0.25833333333333336
2768,0.6749999999999999
735,0.8666666666666666
4093,0.058333333333333334
2106,0.48333333333333334
2679,0.31666666666666665
2761,0.058333333333333334
592,0.008333333333333333
1303,0.025
1387,0.8916666666666666
4079,0.2916666666666667
2994,0.39166666666666666
3414,0.06666666666666667
4281,0.8166666666666667
904,0.03333333333333333
3919,0.32499999999999996
1279,0.825
3685,0.24166666666666667
4262,0.25
2308,0.3916666666666666
3665,0.3583333333333333
3786,0.675
3651,0.21666666666666665
706,0.09166666666666667
4159,0.5416666666666666
745,0.725
1939,0.8166666666666667
3569,0.7083333333333333
2862,0.2
3024,0.6833333333333333
513,0.23333333333333334
81,0.3166666666666667
4328,0.4083333333333334
1308,0.475
3832,0.175
914,0.8250000000000001
4179,0.775
2198,0.4833333333333334
774,0.4666666666666667
329,0.7083333333333334
2054,0.9083333333333334
2001,0.35
943,0.3
822,0.8333333333333334
3796,0.13333333333333333
909,0.55
2516,0.21666666666666667
181,0.2
164,0.7916666666666666
1523,0.75
451,0.7916666666666666
2538,0.6416666666666666
3112,0.9166666666666666
1311,0.8583333333333333
1111,0.30833333333333335
3829,0.7
1287,0.025
3711,0.575
3842,0.05
327,0.35000000000000003
1790,0.7666666666666666
2490,0.9000000000000001
2006,0.65
2007,0.8166666666666667
1858,0.48333333333333334
4168,0.22499999999999998
312,0.058333333333333334
832,0.7166666666666667
1201,0.8833333333333333
3977,0.6000000000000001
3022,0.7583333333333333
2134,0.15833333333333333
2209,0.275
3554,0.25
1481,0.36666666666666664
777,0.23333333333333334
799,0.7333333333333334
54,0.31666666666666665
2972,0.85
1920,0.6083333333333334
3984,0.4083333333333334
3957,0.7
1701,0.03333333333333333
2161,0.6499999999999999
1136,0.6
987,0.7750000000000001
3625,0.425
3305,0.8833333333333333
1394,0.016666666666666666
2637,0.7666666666666666
768,0.016666666666666666
4092,0.13333333333333333
285,0.6000000000000001
4063,0.5333333333333333
428,0.5166666666666667
2332,0.3416666666666667
2717,0.7583333333333334
2079,0.15000000000000002
722,0.6833333333333332
951,0.43333333333333335
3503,0.5833333333333333
2262,0.7416666666666667
989,0.5166666666666666
1759,0.425
3113,0.6916666666666667
326,0.6333333333333333
2608,0.05
1383,0.525
1724,0.6916666666666667
1086,0.9666666666666667
3703,0.7916666666666667
341,0.39166666666666666
147,0.075
4212,0.20833333333333331
1107,0.7000000000000001
848,0.5666666666666667
966,0.025
3782,0.275
2203,0.275
3400,0.24166666666666667
661,0.2833333333333334
1002,0.5666666666666667
3585,0.7166666666666667
3874,0.39166666666666666
3589,0.3833333333333333
4096,0.35
1879,0.8
4223,0.7083333333333333
1203,0.20833333333333331
1990,0.775
24,0.875
4221,0.6749999999999999
4160,0.29166666666666663
3195,0.09166666666666667
3526,0.625
875,0.7916666666666667
4128,0.5333333333333333
938,0.18333333333333332
2687,0.09166666666666666
2394,0.058333333333333334
3857,0.6833333333333333
4332,0.21666666666666667
385,0.725
3515,0.65
3859,0.4333333333333333
3370,0.8416666666666667
2291,0.2
3212,0.058333333333333334
936,0.8416666666666667
3976,0.775
2360,0.39166666666666666
201,0.8416666666666667
1332,0.3916666666666667
3016,0.25
2708,0.8916666666666667
1934,0.525
935,0.6583333333333333
